clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,0.5,0.75,6299094469041934457,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,1.0,0.75,2436295149724298831,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,1.0,0.75,6548608533492994457,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,1.0,0.75,2436295149724298831,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,1.0,0.75,6548608533492994457,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.0,0.75,2436295149724298831,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.0,0.75,6548608533492994457,20260826,delayed_A4-wc2p0-off0100-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,1.75,0.75,9087937904813659616,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,1.75,0.75,9043457005972803746,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,1.75,0.75,9087937904813659616,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,1.75,0.75,9043457005972803746,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,9087937904813659616,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,9043457005972803746,20260826,delayed_A4-wc2p0-off0175-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,3.0,0.75,4565099143889750357,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,3.0,0.75,8372161505421318902,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,3.0,0.75,4565099143889750357,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,3.0,0.75,8372161505421318902,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,3.0,0.75,4565099143889750357,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,3.0,0.75,8372161505421318902,20260826,delayed_A4-wc2p0-off0300-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,1250244830125551365,20260826,delayed_A4-wc2p0-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,2698628981983503091,20260826,delayed_A4-wc2p0-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,1250244830125551365,20260826,delayed_A4-wc2p0-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,2698628981983503091,20260826,delayed_A4-wc2p0-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,1250244830125551365,20260826,delayed_A4-wc2p0-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,2698628981983503091,20260826,delayed_A4-wc2p0-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.5,0.75,8964782576030110696,20260826,delayed_A4-wc2p0-off0050-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.5,0.75,8598043582647644458,20260826,delayed_A4-wc2p0-off0050-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.5,0.75,8964782576030110696,20260826,delayed_A4-wc2p0-off0050-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.5,0.75,8598043582647644458,20260826,delayed_A4-wc2p0-off0050-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.5,0.75,8964782576030110696,20260826,delayed_A4-wc2p0-off0050-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.5,0.75,8598043582647644458,20260826,delayed_A4-wc2p0-off0050-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.0,0.75,2853789073418823784,20260826,delayed_A4-wc2p0-off0100-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.0,0.75,854703789186047210,20260826,delayed_A4-wc2p0-off0100-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.0,0.75,2853789073418823784,20260826,delayed_A4-wc2p0-off0100-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.0,0.75,854703789186047210,20260826,delayed_A4-wc2p0-off0100-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.0,0.75,2853789073418823784,20260826,delayed_A4-wc2p0-off0100-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.0,0.75,854703789186047210,20260826,delayed_A4-wc2p0-off0100-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,4819636122932033870,20260826,delayed_A4-wc2p0-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,261712244413036503,20260826,delayed_A4-wc2p0-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,4819636122932033870,20260826,delayed_A4-wc2p0-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,261712244413036503,20260826,delayed_A4-wc2p0-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,4819636122932033870,20260826,delayed_A4-wc2p0-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,261712244413036503,20260826,delayed_A4-wc2p0-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,3.0,0.75,8870108420151532010,20260826,delayed_A4-wc2p0-off0300-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,3.0,0.75,8963720561865938299,20260826,delayed_A4-wc2p0-off0300-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,3.0,0.75,8870108420151532010,20260826,delayed_A4-wc2p0-off0300-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,3.0,0.75,8963720561865938299,20260826,delayed_A4-wc2p0-off0300-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,3.0,0.75,8870108420151532010,20260826,delayed_A4-wc2p0-off0300-spiccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-spiccato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,3.0,0.75,8963720561865938299,20260826,delayed_A4-wc2p0-off0300-spiccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-spiccato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,0.25,0.75,8931603186247751026,20260826,delayed_A4-wc2p0-off0025-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,0.25,0.75,7899616750039373603,20260826,delayed_A4-wc2p0-off0025-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
